id,name,service,wilaya,price,rating,latitude,longitude,description
,Hakim_22,Climatisation,Touggourt,2166,1.5,28.941598,10.409488,"Climatisation professionnel à Touggourt, prix 2166 DA"
,Brahim_23,Électricien,Biskra,2888,2.5,19.659463,4.677218,"Électricien professionnel à Biskra, prix 2888 DA"
,Amine_24,Peintre,Tiaret,1282,3.2,33.697265,-7.655409,"Peintre professionnel à Tiaret, prix 1282 DA"
,Samir_25,Peintre,El Meniaa,6684,2.8,32.690231,9.683614,"Peintre professionnel à El Meniaa, prix 6684 DA"
,Yassine_26,Menuisier,Laghouat,7945,3.0,27.037167,8.208877,"Menuisier professionnel à Laghouat, prix 7945 DA"
,Zinedine_27,Peintre,Djelfa,1051,3.4,21.402925,-7.115198,"Peintre professionnel à Djelfa, prix 1051 DA"
,Bilal_28,Menuisier,Tipaza,3161,2.4,30.68573,-5.555337,"Menuisier professionnel à Tipaza, prix 3161 DA"
,Farouk_29,Climatisation,Mascara,6194,3.3,34.214342,-2.006532,"Climatisation professionnel à Mascara, prix 6194 DA"
,Fouad_30,Jardinier,Skikda,5975,3.4,28.079457,1.538149,"Jardinier professionnel à Skikda, prix 5975 DA"
,Amine_31,Soudeur,Constantine,5796,1.2,22.851852,7.226316,"Soudeur professionnel à Constantine, prix 5796 DA"
,Aymen_32,Jardinier,Mila,4435,1.7,29.144564,-0.128348,"Jardinier professionnel à Mila, prix 4435 DA"
,Rachid_33,Jardinier,Oran,7795,1.7,21.246339,2.606719,"Jardinier professionnel à Oran, prix 7795 DA"
,Farid_34,Jardinier,Souk Ahras,6869,2.4,32.035109,4.672622,"Jardinier professionnel à Souk Ahras, prix 6869 DA"
,Samir_35,Plombier,Djelfa,7801,4.6,23.951184,11.644396,"Plombier professionnel à Djelfa, prix 7801 DA"
,Reda_36,Plombier,El Tarf,3766,4.7,19.627786,0.368052,"Plombier professionnel à El Tarf, prix 3766 DA"
,Omar_37,Peintre,Béchar,4318,2.0,32.198118,2.463278,"Peintre professionnel à Béchar, prix 4318 DA"
,Amar_38,Chauffagiste,Ghardaïa,7628,2.4,25.819004,0.902308,"Chauffagiste professionnel à Ghardaïa, prix 7628 DA"
,Khaled_39,Menuisier,Adrar,6150,2.1,36.95883,5.774487,"Menuisier professionnel à Adrar, prix 6150 DA"
,Amine_40,Menuisier,MSila,6862,1.9,21.513788,6.331091,"Menuisier professionnel à MSila, prix 6862 DA"
,Fethi_41,Chauffagiste,Chlef,7372,4.4,24.16273,-0.311012,"Chauffagiste professionnel à Chlef, prix 7372 DA"
,Amine_42,Menuisier,Timimoun,6167,1.4,19.837184,6.779946,"Menuisier professionnel à Timimoun, prix 6167 DA"
,Brahim_43,Jardinier,Mostaganem,3019,4.4,20.516823,-7.020584,"Jardinier professionnel à Mostaganem, prix 3019 DA"
,Ilyes_44,Électricien,Mila,6029,4.0,28.932358,-4.506798,"Électricien professionnel à Mila, prix 6029 DA"
,Mokhtar_45,Chauffagiste,Batna,5461,4.0,27.102185,3.392253,"Chauffagiste professionnel à Batna, prix 5461 DA"
,Imad_46,Soudeur,Chlef,1080,4.6,29.602113,3.40281,"Soudeur professionnel à Chlef, prix 1080 DA"
,Khaled_47,Climatisation,Tébessa,3805,2.4,23.060563,5.887214,"Climatisation professionnel à Tébessa, prix 3805 DA"
,Amine_48,Jardinier,Tizi Ouzou,7419,2.9,25.793849,-5.892953,"Jardinier professionnel à Tizi Ouzou, prix 7419 DA"
,Abderrahmane_49,Peintre,Blida,6105,3.9,26.982636,3.115761,"Peintre professionnel à Blida, prix 6105 DA"
,Rachid_50,Climatisation,Aïn Témouchent,1445,1.8,26.414676,11.667772,"Climatisation professionnel à Aïn Témouchent, prix 1445 DA"
,Fouad_51,Électricien,Tlemcen,7313,1.4,20.828689,10.954454,"Électricien professionnel à Tlemcen, prix 7313 DA"
,Hakim_52,Jardinier,Khenchela,3164,2.6,30.256442,3.130522,"Jardinier professionnel à Khenchela, prix 3164 DA"
,Mohamed_53,Peintre,Bouira,7602,2.8,23.923261,8.398402,"Peintre professionnel à Bouira, prix 7602 DA"
,Mokhtar_54,Peintre,Tiaret,6599,1.4,22.692743,-1.093971,"Peintre professionnel à Tiaret, prix 6599 DA"
,Farid_55,Menuisier,Jijel,4633,3.9,19.333507,8.477528,"Menuisier professionnel à Jijel, prix 4633 DA"
,Farouk_56,Électricien,Mostaganem,3470,4.1,31.149743,4.903349,"Électricien professionnel à Mostaganem, prix 3470 DA"
,Walid_57,Climatisation,El Meniaa,4299,4.6,33.403401,-8.138238,"Climatisation professionnel à El Meniaa, prix 4299 DA"
,Nabil_58,Chauffagiste,Sidi Bel Abbès,6876,2.6,23.103371,-0.114063,"Chauffagiste professionnel à Sidi Bel Abbès, prix 6876 DA"
,Fouad_59,Chauffagiste,Khenchela,6209,1.4,29.231341,2.445311,"Chauffagiste professionnel à Khenchela, prix 6209 DA"
,Mohamed_60,Soudeur,Illizi,7600,2.7,24.853401,2.402738,"Soudeur professionnel à Illizi, prix 7600 DA"
,Karim_61,Menuisier,Aïn Témouchent,6694,2.7,35.079465,-8.963993,"Menuisier professionnel à Aïn Témouchent, prix 6694 DA"
,Ilyes_62,Chauffagiste,In Salah,7469,2.3,23.133378,2.110396,"Chauffagiste professionnel à In Salah, prix 7469 DA"
,Brahim_63,Carreleur,Batna,1277,3.7,34.89868,1.832101,"Carreleur professionnel à Batna, prix 1277 DA"
,Tahar_64,Climatisation,Souk Ahras,3284,3.8,23.134562,-8.449615,"Climatisation professionnel à Souk Ahras, prix 3284 DA"
,Malik_65,Chauffagiste,Tlemcen,7371,3.6,22.504535,-8.900698,"Chauffagiste professionnel à Tlemcen, prix 7371 DA"
,Sami_66,Carreleur,Constantine,7437,2.0,20.974911,4.325922,"Carreleur professionnel à Constantine, prix 7437 DA"
,Rachid_67,Électricien,Bordj Badji Mokhtar,5439,1.6,28.668565,-4.211906,"Électricien professionnel à Bordj Badji Mokhtar, prix 5439 DA"
,Reda_68,Menuisier,Tébessa,4892,3.7,27.952244,10.68402,"Menuisier professionnel à Tébessa, prix 4892 DA"
,Nabil_69,Menuisier,Tizi Ouzou,3933,3.9,29.992965,3.171098,"Menuisier professionnel à Tizi Ouzou, prix 3933 DA"
,Lotfi_70,Maçon,Chlef,3234,1.5,21.726902,9.056121,"Maçon professionnel à Chlef, prix 3234 DA"
,Mustapha_71,Peintre,Aïn Témouchent,7267,3.2,32.827968,-1.957973,"Peintre professionnel à Aïn Témouchent, prix 7267 DA"
,Noureddine_72,Climatisation,Ouargla,4621,2.2,23.856177,0.506549,"Climatisation professionnel à Ouargla, prix 4621 DA"
,Ali_73,Chauffagiste,Sétif,6902,3.7,34.327748,2.299184,"Chauffagiste professionnel à Sétif, prix 6902 DA"
,Hocine_74,Jardinier,Oran,3489,2.6,19.347646,-3.714762,"Jardinier professionnel à Oran, prix 3489 DA"
,Mounir_75,Soudeur,Ouargla,6538,2.1,25.570095,2.205365,"Soudeur professionnel à Ouargla, prix 6538 DA"
,Karim_76,Plombier,Skikda,2789,4.7,23.857452,2.445274,"Plombier professionnel à Skikda, prix 2789 DA"
,Lounis_77,Jardinier,Sidi Bel Abbès,7607,5.0,32.943353,4.683072,"Jardinier professionnel à Sidi Bel Abbès, prix 7607 DA"
,Farouk_78,Peintre,Tiaret,6181,2.9,21.375505,-6.872064,"Peintre professionnel à Tiaret, prix 6181 DA"
,Karim_79,Maçon,Guelma,5046,2.0,35.099844,-6.741471,"Maçon professionnel à Guelma, prix 5046 DA"
,Hocine_80,Maçon,Oran,5583,1.5,26.892443,9.483308,"Maçon professionnel à Oran, prix 5583 DA"
,Zinedine_81,Soudeur,Tlemcen,5256,4.3,36.191655,5.980419,"Soudeur professionnel à Tlemcen, prix 5256 DA"
,Malik_82,Plombier,Djanet,5095,1.4,30.309542,4.701618,"Plombier professionnel à Djanet, prix 5095 DA"
,Salim_83,Électricien,Djanet,5316,3.9,28.094306,3.012274,"Électricien professionnel à Djanet, prix 5316 DA"
,Adel_84,Menuisier,MSila,1768,4.8,25.890335,8.7217,"Menuisier professionnel à MSila, prix 1768 DA"
,Bilal_85,Plombier,Béjaïa,6563,4.8,24.436674,1.676162,"Plombier professionnel à Béjaïa, prix 6563 DA"
,Sofiane_86,Plombier,Adrar,1705,4.6,36.076668,5.318961,"Plombier professionnel à Adrar, prix 1705 DA"
,Adel_87,Jardinier,Batna,6477,4.2,21.142555,7.048517,"Jardinier professionnel à Batna, prix 6477 DA"
,Adel_88,Menuisier,El Oued,7237,3.2,23.807539,-6.688841,"Menuisier professionnel à El Oued, prix 7237 DA"
,Brahim_89,Électricien,Batna,6966,3.6,30.470031,-8.668687,"Électricien professionnel à Batna, prix 6966 DA"
,Abdelkader_90,Plombier,Sidi Bel Abbès,2495,1.7,19.742211,2.398081,"Plombier professionnel à Sidi Bel Abbès, prix 2495 DA"
,Farid_91,Chauffagiste,Tissemsilt,3378,2.9,31.630076,10.250276,"Chauffagiste professionnel à Tissemsilt, prix 3378 DA"
,Chafik_92,Menuisier,Laghouat,2846,3.8,20.336338,-8.216024,"Menuisier professionnel à Laghouat, prix 2846 DA"
,Noureddine_93,Carreleur,Sidi Bel Abbès,1737,2.8,19.747446,0.145395,"Carreleur professionnel à Sidi Bel Abbès, prix 1737 DA"
,Fouad_94,Électricien,Sidi Bel Abbès,2724,1.9,28.843123,6.918266,"Électricien professionnel à Sidi Bel Abbès, prix 2724 DA"
,Samir_95,Électricien,Skikda,5336,4.9,31.28275,-6.449891,"Électricien professionnel à Skikda, prix 5336 DA"
,Abdelkader_96,Menuisier,El Bayadh,6197,1.1,19.497669,-2.573578,"Menuisier professionnel à El Bayadh, prix 6197 DA"
,Lotfi_97,Jardinier,Mascara,5791,2.9,22.254433,6.134625,"Jardinier professionnel à Mascara, prix 5791 DA"
,Mokhtar_98,Climatisation,Oum El-Bouaghi,7172,4.8,36.615186,-6.244652,"Climatisation professionnel à Oum El-Bouaghi, prix 7172 DA"
,Karim_99,Plombier,Bouira,4003,3.9,33.68565,-8.695616,"Plombier professionnel à Bouira, prix 4003 DA"
,Mustapha_100,Plombier,Laghouat,4736,3.9,25.404107,-1.018689,"Plombier professionnel à Laghouat, prix 4736 DA"
,Karim_101,Menuisier,Béni Abbès,4612,3.9,29.969818,3.663657,"Menuisier professionnel à Béni Abbès, prix 4612 DA"
,Mounir_102,Peintre,In Guezzam,5232,1.0,32.434923,9.456805,"Peintre professionnel à In Guezzam, prix 5232 DA"
,Yassine_103,Soudeur,Adrar,4224,4.4,31.970857,-5.811685,"Soudeur professionnel à Adrar, prix 4224 DA"
,Anis_104,Peintre,Béchar,6842,3.1,21.159595,4.332845,"Peintre professionnel à Béchar, prix 6842 DA"
,Amar_105,Carreleur,El Bayadh,5103,3.9,31.342936,7.483841,"Carreleur professionnel à El Bayadh, prix 5103 DA"
,Amine_106,Peintre,Bordj Bou Arréridj,3511,3.5,21.40989,-6.738403,"Peintre professionnel à Bordj Bou Arréridj, prix 3511 DA"
,Sami_107,Électricien,Mostaganem,4839,3.9,19.688008,-7.451264,"Électricien professionnel à Mostaganem, prix 4839 DA"
,Yassine_108,Climatisation,Béjaïa,6809,1.6,31.869511,-1.043258,"Climatisation professionnel à Béjaïa, prix 6809 DA"
,Samy_109,Électricien,Tissemsilt,4725,2.1,19.837556,2.202163,"Électricien professionnel à Tissemsilt, prix 4725 DA"
,Samy_110,Climatisation,Tindouf,4167,3.4,28.32631,-4.592269,"Climatisation professionnel à Tindouf, prix 4167 DA"
,Samir_111,Soudeur,Mascara,4838,4.6,29.495729,-5.19094,"Soudeur professionnel à Mascara, prix 4838 DA"
,Noureddine_112,Carreleur,Guelma,1102,3.7,30.79592,4.630285,"Carreleur professionnel à Guelma, prix 1102 DA"
,Farid_113,Jardinier,Guelma,945,2.0,33.653655,-4.70085,"Jardinier professionnel à Guelma, prix 945 DA"
,Reda_114,Chauffagiste,Ouled Djellal,2992,4.4,23.203469,-7.977765,"Chauffagiste professionnel à Ouled Djellal, prix 2992 DA"
,Aymen_115,Maçon,Oran,4674,2.1,23.485814,-2.659287,"Maçon professionnel à Oran, prix 4674 DA"
,Mustapha_116,Plombier,In Guezzam,1152,1.3,27.799915,2.755614,"Plombier professionnel à In Guezzam, prix 1152 DA"
,Rayan_117,Peintre,Djanet,1999,2.3,36.571416,-2.691463,"Peintre professionnel à Djanet, prix 1999 DA"
,Karim_118,Soudeur,Bordj Badji Mokhtar,5453,2.3,29.824927,2.762748,"Soudeur professionnel à Bordj Badji Mokhtar, prix 5453 DA"
,Farouk_119,Jardinier,Souk Ahras,916,3.5,28.999808,1.721003,"Jardinier professionnel à Souk Ahras, prix 916 DA"
,Yassine_120,Carreleur,Sétif,1202,4.5,23.727089,1.128992,"Carreleur professionnel à Sétif, prix 1202 DA"
,Mohamed_121,Carreleur,Biskra,3782,2.8,26.981382,3.057105,"Carreleur professionnel à Biskra, prix 3782 DA"
,Younes_122,Peintre,Touggourt,5057,3.3,30.717573,10.153702,"Peintre professionnel à Touggourt, prix 5057 DA"
,Imad_123,Plombier,Tizi Ouzou,5104,3.6,23.692834,1.538175,"Plombier professionnel à Tizi Ouzou, prix 5104 DA"
,Fares_124,Soudeur,Sidi Bel Abbès,1395,3.4,31.585932,1.690039,"Soudeur professionnel à Sidi Bel Abbès, prix 1395 DA"
,Hocine_125,Maçon,Batna,1951,2.4,28.747356,1.36955,"Maçon professionnel à Batna, prix 1951 DA"
,Younes_126,Menuisier,Saïda,3323,2.0,35.287831,11.371098,"Menuisier professionnel à Saïda, prix 3323 DA"
,Aymen_127,Menuisier,Tlemcen,937,3.3,24.905408,9.876462,"Menuisier professionnel à Tlemcen, prix 937 DA"
,Ahmed_128,Jardinier,Mostaganem,5489,4.0,23.819973,1.265481,"Jardinier professionnel à Mostaganem, prix 5489 DA"
,Rachid_129,Peintre,Adrar,5503,3.1,35.950036,5.420067,"Peintre professionnel à Adrar, prix 5503 DA"
,Imad_130,Électricien,Mascara,2146,4.8,34.904539,8.746121,"Électricien professionnel à Mascara, prix 2146 DA"
,Samy_131,Chauffagiste,Tamanrasset,4670,4.8,30.330256,-6.827639,"Chauffagiste professionnel à Tamanrasset, prix 4670 DA"
,Tahar_132,Soudeur,Laghouat,3839,3.2,25.904247,-2.451621,"Soudeur professionnel à Laghouat, prix 3839 DA"
,Mohamed_133,Carreleur,El Meghaier,3090,4.6,26.732401,-5.470873,"Carreleur professionnel à El Meghaier, prix 3090 DA"
,Ali_134,Menuisier,Djelfa,3244,3.4,29.370061,-5.756532,"Menuisier professionnel à Djelfa, prix 3244 DA"
,Rachid_135,Maçon,Boumerdès,4617,4.6,31.26055,-7.577133,"Maçon professionnel à Boumerdès, prix 4617 DA"
,Yassine_136,Plombier,Mascara,5882,1.2,32.789226,7.536766,"Plombier professionnel à Mascara, prix 5882 DA"
,Fouad_137,Soudeur,Adrar,4857,1.5,27.072737,-8.64978,"Soudeur professionnel à Adrar, prix 4857 DA"
,Rayan_138,Peintre,Boumerdès,6736,3.6,36.228129,0.887321,"Peintre professionnel à Boumerdès, prix 6736 DA"
,Mounir_139,Maçon,Guelma,7338,4.9,33.24208,-5.403843,"Maçon professionnel à Guelma, prix 7338 DA"
,Tahar_140,Plombier,Djanet,3793,4.7,36.002124,2.894336,"Plombier professionnel à Djanet, prix 3793 DA"
,Salah_141,Électricien,Adrar,1309,3.8,30.773189,0.107879,"Électricien professionnel à Adrar, prix 1309 DA"
,Kamel_142,Électricien,Aïn Témouchent,895,2.5,25.489295,3.755449,"Électricien professionnel à Aïn Témouchent, prix 895 DA"
,Younes_143,Jardinier,Timimoun,3632,4.6,26.590193,2.938194,"Jardinier professionnel à Timimoun, prix 3632 DA"
,Ilyes_144,Climatisation,Laghouat,2510,2.1,23.059672,2.413793,"Climatisation professionnel à Laghouat, prix 2510 DA"
,Hakim_145,Menuisier,In Guezzam,7721,2.1,36.21169,5.331996,"Menuisier professionnel à In Guezzam, prix 7721 DA"
,Khaled_146,Jardinier,Khenchela,7362,1.2,36.1858,-2.102928,"Jardinier professionnel à Khenchela, prix 7362 DA"
,Amine_147,Jardinier,Mostaganem,6529,1.8,35.863958,3.397387,"Jardinier professionnel à Mostaganem, prix 6529 DA"
,Samy_148,Jardinier,Souk Ahras,3296,4.1,32.176117,10.34265,"Jardinier professionnel à Souk Ahras, prix 3296 DA"
,Lotfi_149,Peintre,El Tarf,6812,5.0,29.389244,-7.521124,"Peintre professionnel à El Tarf, prix 6812 DA"
,Ali_150,Électricien,Bouira,1819,4.5,19.033635,10.317568,"Électricien professionnel à Bouira, prix 1819 DA"
,Sofiane_151,Menuisier,Tizi Ouzou,5330,2.7,29.136634,3.89766,"Menuisier professionnel à Tizi Ouzou, prix 5330 DA"
,Sami_152,Climatisation,Illizi,6885,3.8,28.107745,4.318274,"Climatisation professionnel à Illizi, prix 6885 DA"
,Amar_153,Chauffagiste,Saïda,2653,1.1,23.407735,5.560112,"Chauffagiste professionnel à Saïda, prix 2653 DA"
,Abderrahmane_154,Jardinier,Annaba,6832,3.5,29.455985,3.481355,"Jardinier professionnel à Annaba, prix 6832 DA"
,Lounis_155,Carreleur,Tissemsilt,1039,3.0,34.270706,-4.685655,"Carreleur professionnel à Tissemsilt, prix 1039 DA"
,Khaled_156,Chauffagiste,Djelfa,917,1.2,26.203184,6.95695,"Chauffagiste professionnel à Djelfa, prix 917 DA"
,Zinedine_157,Chauffagiste,Skikda,7768,3.7,34.780439,5.325418,"Chauffagiste professionnel à Skikda, prix 7768 DA"
,Malik_158,Maçon,El Tarf,6251,4.8,31.825142,-2.870942,"Maçon professionnel à El Tarf, prix 6251 DA"
,Ahmed_159,Soudeur,Batna,1975,2.5,26.835969,-3.337965,"Soudeur professionnel à Batna, prix 1975 DA"
,Abdelkader_160,Peintre,Chlef,2649,4.4,36.534194,-8.041871,"Peintre professionnel à Chlef, prix 2649 DA"
,Khaled_161,Maçon,Constantine,7807,2.3,35.492389,6.601064,"Maçon professionnel à Constantine, prix 7807 DA"
,Younes_162,Jardinier,Illizi,7991,4.9,22.404507,-7.673492,"Jardinier professionnel à Illizi, prix 7991 DA"
,Omar_163,Électricien,Alger,1474,3.0,23.897214,-2.203908,"Électricien professionnel à Alger, prix 1474 DA"
,Fethi_164,Peintre,Tissemsilt,4009,3.4,27.948307,5.129073,"Peintre professionnel à Tissemsilt, prix 4009 DA"
,Kamel_165,Maçon,Tissemsilt,4215,2.6,27.925011,-1.072849,"Maçon professionnel à Tissemsilt, prix 4215 DA"
,Sofiane_166,Menuisier,Bordj Bou Arréridj,1266,4.6,24.72706,0.318061,"Menuisier professionnel à Bordj Bou Arréridj, prix 1266 DA"
,Fares_167,Plombier,Tiaret,5240,1.4,35.549036,0.676968,"Plombier professionnel à Tiaret, prix 5240 DA"
,Hichem_168,Plombier,Béni Abbès,7262,3.7,29.147887,11.837287,"Plombier professionnel à Béni Abbès, prix 7262 DA"
,Walid_169,Jardinier,Aïn Témouchent,3967,4.9,33.101697,9.999121,"Jardinier professionnel à Aïn Témouchent, prix 3967 DA"
,Farid_170,Maçon,Oran,2452,3.0,29.52022,8.460543,"Maçon professionnel à Oran, prix 2452 DA"
,Anis_171,Menuisier,Laghouat,3688,4.9,21.813651,1.39983,"Menuisier professionnel à Laghouat, prix 3688 DA"
,Yacine_172,Climatisation,El Oued,3966,3.4,35.218809,0.527511,"Climatisation professionnel à El Oued, prix 3966 DA"
,Ilyes_173,Menuisier,Béni Abbès,5568,3.8,26.263959,-8.465068,"Menuisier professionnel à Béni Abbès, prix 5568 DA"
,Ali_174,Peintre,El Oued,4873,3.6,20.351073,9.419786,"Peintre professionnel à El Oued, prix 4873 DA"
,Sami_175,Peintre,Djelfa,1974,2.2,32.320365,-3.76123,"Peintre professionnel à Djelfa, prix 1974 DA"
,Chafik_176,Soudeur,Aïn Defla,5761,2.8,19.225374,9.506084,"Soudeur professionnel à Aïn Defla, prix 5761 DA"
,Reda_177,Maçon,Béchar,3744,4.7,19.470881,-8.128678,"Maçon professionnel à Béchar, prix 3744 DA"
,Zinedine_178,Menuisier,Béchar,3801,2.7,31.111751,-4.477062,"Menuisier professionnel à Béchar, prix 3801 DA"
,Nabil_179,Menuisier,Ouargla,3746,3.5,28.16199,5.236734,"Menuisier professionnel à Ouargla, prix 3746 DA"
,Aymen_180,Plombier,Mostaganem,3724,4.0,19.62815,-3.392034,"Plombier professionnel à Mostaganem, prix 3724 DA"
,Fethi_181,Peintre,Tindouf,4400,3.2,33.140287,-6.606513,"Peintre professionnel à Tindouf, prix 4400 DA"
,Yassine_182,Chauffagiste,Boumerdès,7870,4.5,29.559216,-3.959527,"Chauffagiste professionnel à Boumerdès, prix 7870 DA"
,Samy_183,Chauffagiste,Skikda,7157,1.5,28.400114,-3.801041,"Chauffagiste professionnel à Skikda, prix 7157 DA"
,Mokhtar_184,Plombier,Tiaret,7497,2.3,34.096498,5.608052,"Plombier professionnel à Tiaret, prix 7497 DA"
,Ali_185,Climatisation,Tlemcen,2181,3.2,36.666788,9.89572,"Climatisation professionnel à Tlemcen, prix 2181 DA"
,Samy_186,Plombier,Illizi,3607,3.4,36.206516,6.936458,"Plombier professionnel à Illizi, prix 3607 DA"
,Sami_187,Climatisation,Jijel,4492,3.9,21.735724,4.600014,"Climatisation professionnel à Jijel, prix 4492 DA"
,Farouk_188,Carreleur,El Meghaier,2748,3.6,30.913882,5.506184,"Carreleur professionnel à El Meghaier, prix 2748 DA"
,Ahmed_189,Maçon,Aïn Defla,7562,4.7,21.597939,-2.552836,"Maçon professionnel à Aïn Defla, prix 7562 DA"
,Hakim_190,Soudeur,In Salah,4536,2.5,25.38602,-4.19563,"Soudeur professionnel à In Salah, prix 4536 DA"
,Amine_191,Menuisier,Illizi,1009,3.5,29.629692,0.030286,"Menuisier professionnel à Illizi, prix 1009 DA"
,Amar_192,Soudeur,Constantine,2709,4.2,21.498299,6.384574,"Soudeur professionnel à Constantine, prix 2709 DA"
,Karim_193,Jardinier,Médéa,3924,2.3,28.162003,1.097633,"Jardinier professionnel à Médéa, prix 3924 DA"
,Nabil_194,Carreleur,Ghardaïa,6949,4.4,35.194421,8.266519,"Carreleur professionnel à Ghardaïa, prix 6949 DA"
,Samir_195,Maçon,Djelfa,5938,1.1,19.87415,-3.989429,"Maçon professionnel à Djelfa, prix 5938 DA"
,Mohamed_196,Maçon,Béni Abbès,7324,1.8,30.873501,2.971501,"Maçon professionnel à Béni Abbès, prix 7324 DA"
,Khaled_197,Climatisation,Tiaret,5580,4.3,21.941013,-0.231607,"Climatisation professionnel à Tiaret, prix 5580 DA"
,Ilyes_198,Climatisation,Aïn Témouchent,4172,4.1,28.352297,-0.070299,"Climatisation professionnel à Aïn Témouchent, prix 4172 DA"
,Yacine_199,Peintre,Relizane,6777,5.0,20.299034,-5.03235,"Peintre professionnel à Relizane, prix 6777 DA"
,Amine_200,Jardinier,Mostaganem,2140,1.9,20.834454,0.408316,"Jardinier professionnel à Mostaganem, prix 2140 DA"
,Lotfi_201,Climatisation,Béjaïa,4219,1.4,32.492687,1.841978,"Climatisation professionnel à Béjaïa, prix 4219 DA"
,Ahmed_202,Soudeur,Sétif,2133,1.2,25.213617,11.808402,"Soudeur professionnel à Sétif, prix 2133 DA"
,Yassine_203,Peintre,Guelma,4068,3.5,29.397893,-6.641316,"Peintre professionnel à Guelma, prix 4068 DA"
,Lounis_204,Carreleur,Souk Ahras,7392,1.2,28.06919,-1.5697,"Carreleur professionnel à Souk Ahras, prix 7392 DA"
,Walid_205,Peintre,Laghouat,6831,1.8,28.491267,-4.586137,"Peintre professionnel à Laghouat, prix 6831 DA"
,Mokhtar_206,Soudeur,Mila,1293,4.7,36.349301,10.034936,"Soudeur professionnel à Mila, prix 1293 DA"
,Kamel_207,Carreleur,Boumerdès,7356,1.4,31.450432,-8.726729,"Carreleur professionnel à Boumerdès, prix 7356 DA"
,Mustapha_208,Menuisier,Tipaza,6071,1.2,35.431464,3.747732,"Menuisier professionnel à Tipaza, prix 6071 DA"
,Malik_209,Climatisation,Mila,7012,3.0,30.361359,-5.395744,"Climatisation professionnel à Mila, prix 7012 DA"
,Kamel_210,Peintre,Skikda,3788,2.6,21.029162,-0.564602,"Peintre professionnel à Skikda, prix 3788 DA"
,Mokhtar_211,Carreleur,Khenchela,966,3.1,36.459542,6.607257,"Carreleur professionnel à Khenchela, prix 966 DA"
,Kamel_212,Plombier,Médéa,1334,4.0,28.85206,2.062168,"Plombier professionnel à Médéa, prix 1334 DA"
,Mounir_213,Menuisier,El Meniaa,4168,3.2,31.224596,-5.967211,"Menuisier professionnel à El Meniaa, prix 4168 DA"
,Karim_214,Maçon,Aïn Témouchent,6891,2.5,35.214386,-4.848643,"Maçon professionnel à Aïn Témouchent, prix 6891 DA"
,Samir_215,Jardinier,El Meghaier,7477,4.3,25.796354,7.502819,"Jardinier professionnel à El Meghaier, prix 7477 DA"
,Rachid_216,Peintre,Constantine,6306,1.7,22.956509,-3.929769,"Peintre professionnel à Constantine, prix 6306 DA"
,Noureddine_217,Climatisation,Mostaganem,7379,2.3,26.176013,9.338057,"Climatisation professionnel à Mostaganem, prix 7379 DA"
,Reda_218,Peintre,El Meghaier,3377,4.6,33.649114,-8.137097,"Peintre professionnel à El Meghaier, prix 3377 DA"
,Farouk_219,Maçon,Tébessa,4274,2.0,30.232051,-0.264712,"Maçon professionnel à Tébessa, prix 4274 DA"
,Hakim_220,Électricien,Tipaza,1461,1.0,34.579941,1.733037,"Électricien professionnel à Tipaza, prix 1461 DA"
,Fouad_221,Chauffagiste,Tiaret,1668,1.8,19.849082,9.365537,"Chauffagiste professionnel à Tiaret, prix 1668 DA"
,Yacine_222,Jardinier,Aïn Témouchent,1449,3.6,28.498521,-0.930997,"Jardinier professionnel à Aïn Témouchent, prix 1449 DA"
,Omar_223,Électricien,In Guezzam,5369,3.5,35.243826,5.477292,"Électricien professionnel à In Guezzam, prix 5369 DA"
,Karim_224,Chauffagiste,In Salah,6399,1.4,31.702648,4.581247,"Chauffagiste professionnel à In Salah, prix 6399 DA"
,Yassine_225,Soudeur,Aïn Defla,5876,2.6,36.869298,7.829566,"Soudeur professionnel à Aïn Defla, prix 5876 DA"
,Younes_226,Maçon,Chlef,867,2.4,35.993029,9.117344,"Maçon professionnel à Chlef, prix 867 DA"
,Salim_227,Jardinier,El Meghaier,2251,4.1,19.200163,-2.52288,"Jardinier professionnel à El Meghaier, prix 2251 DA"
,Younes_228,Menuisier,Djelfa,6895,4.0,23.77694,11.57123,"Menuisier professionnel à Djelfa, prix 6895 DA"
,Reda_229,Maçon,Touggourt,4148,2.8,33.806833,-1.122534,"Maçon professionnel à Touggourt, prix 4148 DA"
,Sofiane_230,Carreleur,El Tarf,5693,4.7,21.160086,1.110351,"Carreleur professionnel à El Tarf, prix 5693 DA"
,Abdelkader_231,Maçon,Aïn Témouchent,7730,3.6,29.289843,-3.983741,"Maçon professionnel à Aïn Témouchent, prix 7730 DA"
,Abderrahmane_232,Carreleur,Timimoun,3602,3.2,35.49621,11.116248,"Carreleur professionnel à Timimoun, prix 3602 DA"
,Abderrahmane_233,Chauffagiste,Ouargla,1551,1.9,21.974448,3.469948,"Chauffagiste professionnel à Ouargla, prix 1551 DA"
,Aymen_234,Chauffagiste,Saïda,2425,1.7,20.480696,-8.083463,"Chauffagiste professionnel à Saïda, prix 2425 DA"
,Aymen_235,Carreleur,Blida,6219,3.1,31.32941,-8.27374,"Carreleur professionnel à Blida, prix 6219 DA"
,Omar_236,Carreleur,Oum El-Bouaghi,3993,2.1,27.472879,9.636373,"Carreleur professionnel à Oum El-Bouaghi, prix 3993 DA"
